# data from ifeffit
#------------------------
#   energy      norm
  7481.3850        3.0145527
  7485.1480        3.0077973
  7488.9310        3.0007268
  7492.7330        2.9954260
  7496.5540        2.9944637
  7500.3940        2.9957773
  7504.2530        2.9984399
  7508.1310        2.9996170
  7512.0280        2.9995933
  7515.9440        2.9980192
  7519.8790        2.9972953
  7523.8340        2.9972858
  7527.8070        2.9983436
  7531.8000        2.9991888
  7535.8120        2.9996112
  7539.8420        2.9985047
  7543.8920        2.9970606
  7547.9610        2.9963706
  7552.0490        2.9973005
  7556.1560        3.0001111
  7560.2820        3.0035627
  7564.4270        3.0049406
  7568.5910        3.0042091
  7572.7740        3.0009411
  7576.9770        2.9952793
  7581.1980        2.9898639
  7585.4390        2.9852947
  7589.6980        2.9826188
  7593.9770        2.9816323
  7598.2750        2.9819226
  7602.5920        2.9814031
  7606.9280        2.9796968
  7611.2830        2.9770618
  7615.6570        2.9754063
  7620.0500        2.9753588
  7624.4620        2.9762823
  7628.8940        2.9762320
  7633.3440        2.9750542
  7637.8130        2.9722741
  7642.3020        2.9694888
  7646.8100        2.9670558
  7651.3360        2.9658849
  7655.8820        2.9652013
  7660.4470        2.9651609
  7665.0300        2.9661389
  7669.6340        2.9673098
  7674.2550        2.9682466
  7678.8960        2.9692393
  7683.5570        2.9695370
  7688.2360        2.9685969
  7692.9350        2.9665593
  7697.6520        2.9648143
  7702.3890        2.9634466
  7707.1440        2.9620015
  7711.9190        2.9594730
  7716.7120        2.9575513
  7721.5250        2.9557587
  7726.3570        2.9547416
  7731.2080        2.9540955
  7736.0780        2.9532694
  7740.9670        2.9528021
  7745.8750        2.9519232
  7750.8030        2.9513796
  7755.7500        2.9510792
  7760.7150        2.9495970
  7765.6990        2.9480487
  7770.7030        2.9463908
  7775.7260        2.9451074
  7780.7670        2.9440302
  7785.8280        2.9432186
  7790.9080        2.9423282
  7796.0070        2.9418621
  7801.1250        2.9415373
  7806.2620        2.9415121
  7811.4180        2.9409584
  7816.5940        2.9411185
  7821.7880        2.9402487
  7827.0010        2.9399741
  7832.2340        2.9393961
  7837.4850        2.9390560
  7842.7560        2.9385190
  7848.0460        2.9376399
  7853.3540        2.9370021
  7858.6830        2.9359086
  7864.0300        2.9348361
  7869.3960        2.9336253
  7874.7810        2.9324804
  7880.1850        2.9311524
  7885.6080        2.9301774
  7891.0510        2.9294524
  7896.5120        2.9285226
  7901.9920        2.9276649
  7907.4920        2.9267194
  7913.0110        2.9260350
  7918.5480        2.9251409
  7924.1050        2.9246688
  7929.6810        2.9239526
  7935.2760        2.9234845
  7940.8900        2.9234428
  7946.5230        2.9230997
  7952.1750        2.9224730
  7957.8470        2.9222300
  7963.5370        2.9216553
  7969.2470        2.9209915
