# data from ifeffit
#------------------------
#   energy       norm
  7336.4156        2.0080927
  7339.2995        2.0051378
  7342.4034        2.0016310
  7345.3151        1.9984589
  7348.2866        1.9957014
  7351.3295        1.9935516
  7354.3750        1.9922799
  7357.4117        1.9912789
  7360.4970        1.9899549
  7363.5965        1.9882849
  7366.7103        1.9865906
  7369.8730        1.9850542
  7372.9923        1.9838941
  7376.1260        1.9837266
  7379.4708        1.9834998
  7382.5638        1.9838086
  7385.6710        1.9841777
  7389.1177        1.9854428
  7392.2540        1.9860478
  7395.5907        1.9863290
  7398.9190        1.9861506
  7402.0639        1.9852753
  7405.5498        1.9834708
  7408.7473        1.9813500
  7412.2865        1.9784498
  7415.6187        1.9756240
  7419.0125        1.9724804
  7422.4095        1.9701845
  7425.9271        1.9685622
  7429.3308        1.9673201
  7432.8317        1.9669089
  7436.3831        1.9692698
  7439.7731        1.9658872
  7443.4493        1.9651757
  7446.9286        1.9650773
  7450.5530        1.9650080
  7454.1930        1.9652291
  7457.6709        1.9654738
  7461.4010        1.9658105
  7464.9808        1.9659710
  7468.7422        1.9657288
  7472.3293        1.9652515
  7476.0152        1.9643477
  7479.6095        1.9633926
  7483.6128        1.9619210
  7487.2267        1.9598279
  7491.0472        1.9577493
  7494.8121        1.9556146
  7498.5090        1.9538319
  7502.5692        1.9524523
  7506.2501        1.9513690
  7510.1629        1.9507486
  7514.0679        1.9501698
  7517.8207        1.9495045
  7521.9388        1.9488928
  7525.8082        1.9481551
  7529.6456        1.9474052
  7533.6442        1.9467360
  7537.6835        1.9460256
  7541.5698        1.9455814
  7545.7513        1.9449455
  7549.7434        1.9432811
  7553.5818        1.9443603
  7557.8501        1.9438850
  7561.9286        1.9434816
  7565.8652        1.9432514
  7570.2090        1.9425290
  7574.3257        1.9416331
  7578.4593        1.9406486
  7582.4629        1.9396683
  7586.9000        1.9386138
  7591.0724        1.9375782
  7595.2004        1.9367395
  7599.5177        1.9360112
  7603.8154        1.9350150
  7608.1551        1.9341376
  7612.2900        1.9334309
  7616.5903        1.9325950
  7621.0319        1.9319337
  7625.4540        1.9313372
  7629.7573        1.9306867
  7634.1030        1.9300643
  7638.5657        1.9297161
  7643.1085        1.9287566
  7647.6819        1.9287129
  7652.1861        1.9282050
  7656.7082        1.9276939
  7661.1733        1.9273153
  7665.9195        1.9266969
  7670.5338        1.9258721
  7675.2543        1.9252331
  7679.8676        1.9245714
  7684.6000        1.9239397
  7689.2502        1.9232146
  7693.9694        1.9225052
  7698.8083        1.9219298
  7703.6156        1.9212727
  7708.4798        1.9205267
  7713.2742        1.9199148
  7718.1637        1.9194132
  7722.9579        1.9188920
  7727.8347        1.9182813
  7732.5775        1.9177291
  7737.5818        1.9172365
  7742.5161        1.9167813
  7747.5722        1.9164608
  7752.5197        1.9161761
  7757.5764        1.9156573
  7762.5372        1.9151502
  7767.6332        1.9146102
  7772.6331        1.9140843
  7777.7041        1.9134931
  7782.7174        1.9130128
  7787.8021        1.9124806
  7792.8288        1.9119734
  7797.9272        1.9115046
  7803.0195        1.9110900
  7808.1707        1.9105836
  7813.3029        1.9101276
  7818.4682        1.9094901
  7823.6536        1.9091155
  7828.8461        1.9087597
  7834.0982        1.9082901
  7839.3445        1.9078761
  7844.6637        1.9075924
  7849.9510        1.9070989
  7855.2851        1.9067126
  7860.6927        1.9063791
  7866.0156        1.9060742
  7871.4385        1.9058436
  7876.7896        1.9054286
  7882.2412        1.9049311
  7887.5942        1.9047254
  7893.1012        1.9044261
  7898.4962        1.9040415
  7904.0189        1.9036275
  7909.3892        1.9034447
  7914.9679        1.9031505
  7920.3670        1.9029730
  7925.9482        1.9026787
  7931.3762        1.9022736
  7936.9870        1.9021638
  7942.4576        1.9019140
  7948.1656        1.9017406
  7953.7469        1.9020009
  7959.5394        1.9012788
  7965.1778        1.9011173
  7970.9875        1.9009283
  7976.6155        1.9005115
  7982.4016        1.9006188
  7988.0872        1.9003596
  7993.8222        1.9002185
  7999.4836        1.9000591
  8005.2492        1.8998505
  8011.1743        1.8997001
  8017.0398        1.8996269
  8023.0106        1.8993813
  8028.7975        1.8991069
  8034.6758        1.8989235
  8040.4110        1.8988253
  8046.4039        1.8987249
  8052.3644        1.8985581
  8058.3757        1.8984258
  8064.2849        1.8982960
  8070.2031        1.8983006
  8076.0885        1.8980880
  8082.0665        1.8980761
  8084.0938        1.8981604
